game_id,genre_id
493490,9
493490,28
493500,9
493540,1
493540,25
493540,4
493540,23
493580,25
493620,4
493620,23
493620,18
493650,1
493650,4
493650,23
493000,1
493000,25
493000,23
493040,23
493060,1
493060,4
493060,23
493080,23
493080,3
493080,2
493100,23
493100,70
493110,1
493110,23
493110,2
492710,4
492710,23
492710,28
492710,18
492800,37
492850,4
492850,23
492850,2
492860,1
492860,25
492860,23
492860,3
492870,1
492870,3
492170,1
492170,25
492170,4
492170,23
492170,2
492180,1
492180,25
492180,23
492200,23
492200,18
492220,25
492220,23
492230,2
492270,1
492270,25
492270,23
492280,25
492280,4
492280,28
492290,1
492290,23
492290,3
492290,2
492340,1
492340,4
492340,23
492340,18
492340,70
492370,25
492370,23
492370,3
492400,1
492400,23
492410,1
492410,23
492430,25
492430,23
492490,1
492490,23
492500,1
492500,25
492500,23
492500,3
492530,23
492530,2
492560,23
492600,25
492600,23
492610,1
492610,25
492610,4
492610,23
492610,3
491650,23
491660,1
491660,23
491660,3
491670,2
491700,4
491700,23
491700,28
491710,1
491710,4
491710,23
491710,28
491720,1
491720,23
491770,1
491790,37
491790,23
491790,28
491800,37
491800,23
491800,28
491830,1
491830,4
491830,23
491950,25
491950,23
491950,28
492080,25
492080,23
492090,28
492160,4
492160,28
491280,1
491280,9
491280,28
491280,18
491330,4
491330,23
491330,2
491350,1
491350,25
491350,23
491390,1
491390,23
491420,25
491420,23
491440,1
491440,25
491440,23
491440,70
491470,23
491470,28
491470,70
491510,25
491510,23
491510,3
491520,25
491520,4
491520,23
491520,9
491520,28
491520,18
491530,1
491530,4
491530,28
491560,4
491560,23
491580,4
490820,1
490820,4
490820,23
490860,25
490860,23
490860,3
490870,1
490870,23
490880,1
490880,23
490890,25
490890,4
490910,1
490910,25
490910,4
490910,23
490910,2
490920,28
490920,70
490930,25
490930,23
490930,28
490950,2
490980,25
490980,4
490980,23
490980,3
490980,28
490990,1
490990,25
490990,4
490990,23
490990,29
490990,9
490990,18
490990,70
491000,23
491010,1
491010,25
491010,23
491020,25
491020,4
491020,23
491040,1
491040,25
491040,23
491070,25
491070,4
491070,23
491070,2
491090,23
491090,28
491090,2
491100,1
491100,4
491100,23
491100,28
491110,1
491110,4
491110,23
491110,9
491130,37
491130,23
491160,1
491160,4
491180,1
491180,25
491180,23
491210,1
491210,25
491220,25
491220,23
491240,1
491240,25
491240,23
491260,1
491260,25
491260,4
491260,23
491260,29
491260,2
490280,1
490280,25
490280,23
490280,3
490280,70
490300,23
490300,2
490370,2
490380,28
490390,25
490430,1
490430,25
490430,4
490450,1
490450,25
490450,23
490490,1
490510,4
490510,23
490510,28
490510,18
490510,2
490690,25
490690,23
489930,25
489930,4
489930,23
489940,1
489940,29
490040,1
490040,4
490040,23
490040,2
490080,23
490080,3
490080,2
490100,23
490160,25
490160,23
490160,28
490170,1
490170,23
490220,37
490220,23
490220,28
490220,2
490220,70
490230,1
490230,37
490230,23
490250,4
490250,37
490250,23
490250,28
489570,1
489570,4
489570,23
489570,29
489570,2
489580,1
489580,23
489600,23
489600,28
489600,18
489610,1
489610,4
489610,23
489610,3
489660,23
489700,1
489700,23
489720,1
489720,23
489730,1
489730,25
489730,23
489740,1
489740,25
489740,4
489760,1
489760,4
489760,23
489760,9
489810,4
489810,23
489810,2
489830,3
489900,4
489070,1
489070,25
489070,23
489080,4
489080,23
489080,3
489100,4
489100,23
489100,9
489100,70
489110,1
489110,25
489110,23
489120,1
489120,25
489120,23
489140,1
489140,25
489140,23
489160,1
489160,23
489170,23
489170,2
489220,25
489220,23
489220,3
489240,1
489240,25
489240,23
489240,29
489240,3
489240,70
489260,1
489260,25
489360,1
489360,25
489360,23
489360,28
489370,3
489370,28
489370,2
489380,1
489380,4
489380,23
489380,28
489400,25
489400,23
489400,70
489440,25
489440,4
489440,23
489460,1
489460,25
489460,23
489460,28
489460,2
489460,70
489470,25
489470,4
489470,23
488821,1
488822,1
488823,1
488824,1
488890,1
488890,23
488910,37
488910,23
488910,2
488920,18
488950,4
488950,3
488950,28
488950,2
488960,4
488960,23
488960,3
488960,2
489000,37
489000,23
489000,29
489000,3
489000,2
489020,3
489050,1
489050,25
489050,23
489050,28
488310,4
488310,28
488310,18
488330,1
488330,23
488350,1
488350,23
488350,9
488350,70
488360,1
488360,25
488360,28
488440,1
488440,4
488440,23
488440,29
488440,3
488460,25
488460,23
488480,1
488480,25
488480,9
488500,1
488500,25
488500,23
488500,3
488550,23
488550,9
488550,28
488580,1
488580,4
488580,23
488590,1
488590,25
488590,70
488660,4
488660,23
488660,28
488660,2
488690,9
488690,28
488690,18
488730,1
488730,23
488760,25
488760,23
488760,3
488770,25
488770,23
488790,3
487720,1
487720,25
487720,23
487730,1
487730,4
487730,18
487770,28
487770,18
488020,1
488020,2
488040,51
488040,57
488070,1
488070,23
488080,4
488150,1
488150,23
488150,28
488150,18
488150,70
488210,1
488210,9
488210,28
488210,18
488220,3
488280,4
488280,23
488300,28
488300,18
487330,1
487330,25
487330,4
487330,23
487330,9
487350,1
487350,4
487350,23
487370,4
487370,23
487430,4
487430,23
487530,4
487530,23
487580,4
487590,4
487600,4
487630,23
486780,1
486780,4
486780,28
486780,18
486810,25
486810,4
486850,4
486850,2
486890,1
486890,4
486890,23
486890,9
486940,28
486940,18
486990,1
486990,23
487000,1
487000,25
487000,23
487000,3
487020,4
487020,23
487030,25
487030,23
487030,2
487040,1
487040,23
487120,1
487120,25
487120,23
487120,29
487120,3
487160,25
487160,23
487180,1
487180,25
487180,23
487180,3
487180,28
487220,4
487220,23
487250,4
487250,23
487250,70
486290,4
486290,23
486290,2
486300,25
486300,23
486310,25
486310,23
486310,29
486320,23
486320,2
486350,1
486350,23
486360,1
486360,23
486370,23
486370,28
486370,70
486380,23
486380,3
486410,23
486410,28
486410,70
486440,23
486440,28
486470,1
486470,23
486480,1
486480,23
486490,25
486490,3
486500,1
486500,25
486500,4
486500,23
486510,1
486540,4
486540,28
486540,2
486550,1
486550,4
486550,23
486630,1
486630,25
486630,23
486640,4
486640,28
486640,2
486650,1
486650,25
486650,23
486660,23
486660,70
486670,54
486690,25
486690,23
486690,3
486690,2
486690,70
486720,23
486720,3
486720,2
486760,4
486760,23
486760,2
485890,28
485900,23
485900,28
485920,1
485920,4
485920,23
485950,23
485950,2
485970,23
485980,23
485980,2
486020,1
486020,25
486020,23
486120,25
486120,4
486130,1
486130,25
486130,23
486140,1
486140,4
486140,23
486150,1
486170,25
486170,4
486170,23
486180,4
486180,23
486180,2
486230,4
486230,23
486230,28
485340,25
485340,4
485340,23
485350,4
485350,23
485350,28
485360,1
485360,25
485360,23
485360,3
485360,28
485360,2
485370,1
485370,4
485370,23
485380,71
485380,72
485380,73
485380,74
485380,23
485380,28
485390,23
485390,3
485430,73
485430,74
485430,23
485430,70
485460,23
485460,3
485460,2
485490,1
485490,25
485490,4
485490,23
485490,3
485490,28
485500,1
485500,23
485570,25
485570,23
485570,3
485590,1
485590,23
485600,4
485600,23
485600,28
485620,4
485620,23
485620,2
485630,4
485630,23
485630,2
485640,1
485640,25
485640,4
485640,23
485640,2
485650,4
485650,37
485650,23
485660,1
485660,25
485660,4
485660,23
485670,4
485670,23
485670,29
485670,28
485670,18
485670,70
485680,1
485680,4
485680,23
485680,28
485690,25
485690,4
485690,23
485730,23
485730,2
485750,1
485750,23
485790,1
485790,9
485790,70
485800,4
485800,23
485800,28
485820,23
485830,1
485830,25
485830,4
485830,23
485830,3
485860,25
485860,4
485860,23
485870,4
485870,23
485870,28
485870,2
485880,4
485880,23
485880,28
484930,1
484930,25
484930,23
484950,1
484950,25
484950,23
484950,3
484950,2
484990,1
484990,25
484990,4
484990,23
484990,3
484990,70
485000,2
485030,1
485030,25
485030,23
485040,25
485040,28
485080,4
485080,23
485080,28
485080,2
485110,1
485110,23
485110,2
485110,70
485120,23
485150,59
485160,1
485160,23
485230,4
485230,23
485240,1
485240,23
485240,3
485240,70
485260,1
485260,23
485270,4
485270,28
485290,25
485290,4
485310,1
485310,25
485310,4
485310,23
485310,70
485330,1
485330,4
485330,23
484830,1
484830,25
484830,4
484830,23
484870,1
484890,1
484890,4
484890,23
484900,23
484900,28
484900,2
483950,53
483950,59
483950,60
483960,25
483960,4
483970,23
483980,25
483980,23
484350,1
484350,25
484350,23
484350,3
484390,1
484390,23
483490,1
483490,23
483680,4
483680,37
483680,28
483680,70
483770,1
483770,4
483770,28
483820,1
483820,25
483820,23
483820,3
483820,2
483850,1
483850,23
483850,70
482390,4
482390,23
482450,1
482460,1
482460,23
482460,28
482460,70
482890,4
482890,23
482890,28
482890,2
482920,25
482920,4
482920,37
482920,23
482920,29
482920,3
482920,2
481950,25
481950,23
482210,1
482210,4
482210,28
482210,18
482300,25
482300,23
482300,28
482330,1
482330,23
481510,25
481600,25
481600,4
481600,23
481600,3
481870,4
481870,23
481870,2
481110,25
481110,23
481180,23
481180,2
481190,4
481190,23
481190,28
481190,2
480480,1
480480,23
480490,1
480490,25
480500,1
480500,23
480500,29
480500,28
480500,2
480500,70
480640,73
480640,3
480640,2
480650,28
480690,1
480690,4
480710,70
480770,1
480770,4
480770,23
480900,25
480900,23
479990,1
479990,23
479990,3
480410,25
480410,4
480410,23
480450,1
480450,4
480450,23
479100,23
479100,28
479100,2
479110,1
479110,25
479110,23
479130,57
479140,25
479140,23
479140,3
479150,4
479150,23
479170,1
479170,23
479180,25
479180,23
479180,29
479180,3
479180,28
479180,70
479200,1
479200,25
479200,23
479200,3
479200,70
479310,4
479310,23
479330,4
479330,2
478950,1
478950,25
478950,23
478950,28
478960,51
478960,54
478960,57
478960,59
478980,25
478980,2
479000,1
479000,23
479010,51
479010,53
479010,57
479010,70
479020,1
479020,25
479020,23
479020,2
479040,23
479040,28
478210,25
478210,23
478000,54
478010,4
478020,4
477720,1
477720,25
477720,4
477720,23
477720,2
477730,23
477730,3
477730,2
477740,25
477750,28
477750,2
477770,9
477770,28
477770,18
477800,4
477800,37
477800,23
477800,28
477870,25
477870,2
477900,23
477900,28
477900,2
477910,1
477910,25
477910,23
477010,23
477120,1
477120,23
477130,23
477140,25
477140,23
477140,70
477160,25
477160,4
477160,23
477160,28
477170,1
477170,4
477170,23
477170,28
477170,2
477180,1
477180,23
477180,28
477180,18
477180,70
477190,1
477190,23
477200,25
477200,3
477270,1
477270,23
477270,28
477290,23
477310,23
476620,1
476650,25
476670,1
476670,4
476670,23
476670,3
476670,2
476700,1
476700,25
476700,23
476710,1
476710,25
476710,23
476920,25
476920,4
476920,23
476240,4
476240,23
476240,2
476370,4
476370,23
476370,3
476420,23
476420,3
476420,28
476420,2
476430,1
476430,25
476430,28
476450,23
476460,4
476460,37
476460,23
476460,2
476490,25
476490,23
476490,3
476510,1
476510,25
476510,23
476530,28
476530,2
475960,1
475960,25
475960,23
476000,23
476020,25
476020,23
476030,1
476030,23
476030,3
475240,1
475240,25
475240,23
475490,25
475490,23
475490,3
475490,28
475520,1
475520,4
475520,23
475530,1
475530,23
475550,25
475550,23
475550,2
475620,4
475620,28
475630,1
475630,37
475630,29
475630,2
474810,1
474810,25
474810,23
474830,4
474830,23
474830,2
474880,25
474880,23
474880,3
474880,2
474890,1
474890,28
474890,2
474910,25
474910,23
474910,2
474960,1
474980,4
474980,23
474980,28
475050,4
475050,23
475080,1
475080,25
475090,1
475090,25
475090,23
475150,1
475150,3
475190,25
475190,23
474620,1
474620,23
474730,1
474730,25
474730,23
474730,28
474730,2
474750,25
474750,23
474750,3
474750,28
473910,1
473910,23
473910,28
473910,18
473910,70
473920,25
473920,23
473950,25
473950,23
473970,1
473970,23
473970,28
473970,2
474010,25
474010,37
474010,23
474020,25
474020,4
474020,23
474020,3
474020,28
474020,2
474020,70
474050,4
474050,23
474210,1
474210,23
474240,25
474240,4
473450,25
473450,23
473460,25
473460,4
473460,23
473470,1
473470,25
473470,23
473470,3
473470,2
473480,1
473480,25
473480,4
473480,23
473510,1
473510,25
473510,4
473510,23
473520,4
473520,23
473520,2
473530,1
473530,25
473530,23
473540,25
473540,4
473550,1
473550,23
473560,1
473560,4
473560,23
473560,2
473610,3
473610,2
473670,23
473670,28
473690,1
473690,25
473690,23
473720,1
473720,25
473770,1
473770,23
473770,9
473780,23
473810,1
473810,25
473810,23
473810,29
473810,28
473840,1
473840,25
473840,23
473840,3
473050,1
473050,25
473050,23
473140,1
473140,4
473140,23
472680,25
472680,4
472680,37
472680,23
472690,1
472690,23
472740,1
472740,25
472770,23
472830,1
472830,23
472870,25
472420,25
472420,4
472420,23
471700,1
471700,25
471700,23
471720,25
471720,4
471720,23
471730,1
471730,23
471730,9
471730,18
471770,1
471770,25
471770,23
471810,4
471810,23
471920,25
471920,23
472060,37
472060,23
472060,2
471200,23
471200,28
471220,4
471220,23
471220,18
471260,4
471260,23
471260,28
471270,1
471270,4
471270,23
471330,1
471330,23
471380,25
471380,23
471380,3
471380,28
471380,2
471400,1
471400,25
471400,23
471400,70
471550,1
471550,3
471630,4
471630,37
471630,23
471640,1
471640,25
471640,23
471660,28
470740,28
470760,1
470760,23
470780,23
470890,1
470890,23
471010,1
471010,25
471010,23
471010,3
471160,4
471160,23
471160,18
471170,4
471170,23
471170,28
471170,2
470210,73
470210,1
470210,25
470210,23
470220,4
470260,25
470260,23
470270,1
470270,25
470270,23
470280,25
470280,23
470280,70
470300,23
470300,3
470310,4
470310,23
470310,3
470310,2
470440,4
470440,23
470440,2
470450,1
470450,25
470450,23
470450,2
470470,1
470470,23
470470,18
470480,1
470480,25
470480,23
470480,9
470490,1
470490,25
470490,4
470490,23
470580,25
470580,4
470580,23
470590,4
470590,23
470590,9
470590,28
469730,1
469730,4
469730,23
469790,1
469790,25
469790,4
469790,23
469890,4
469900,37
469900,23
469900,2
469920,23
469920,29
469920,3
469920,28
469990,4
469990,37
470020,1
470020,25
470020,23
470020,3
470030,23
470040,1
470040,23
470040,3
470060,1
470060,23
470090,1
470090,23
470140,4
470140,23
470170,23
469550,1
469550,9
469550,28
469610,25
469610,23
469610,28
469650,57
469710,23
469710,2
469720,25
469720,23
469720,3
469720,2
468740,1
468740,4
468740,23
468740,28
468740,2
468780,1
468780,23
468780,9
468780,18
468800,1
468800,23
468820,25
468820,23
468820,28
468920,4
468920,28
468920,18
468930,1
468930,25
468930,23
468490,1
468490,25
468490,4
468490,23
468490,2
468530,25
468560,25
468560,37
468560,23
468570,25
468570,23
468650,1
468650,25
468650,23
468700,4
468700,37
467890,52
467890,70
467900,1
467900,25
467900,4
467900,23
467900,18
467900,70
467910,1
467910,25
467910,23
467910,3
467930,1
467930,4
467930,23
467940,23
467950,1
467950,25
467950,4
467950,23
467950,3
467960,25
467960,4
467960,23
467960,3
467960,28
467960,2
467990,1
467990,23
468050,25
468050,23
468070,29
468070,28
468070,18
468070,70
468080,25
468080,23
468100,1
468100,23
468100,9
468100,28
468100,18
468110,1
468110,4
468110,23
468130,1
468130,23
468130,70
468150,1
468150,23
468160,4
468160,23
468160,2
468170,25
468170,23
468170,70
468240,9
468240,28
468240,18
468250,37
468250,23
468250,29
468250,2
468310,1
468320,4
468330,1
468330,23
468350,2
468350,70
467470,1
467470,4
467470,23
467480,23
467480,28
467480,70
467490,25
467490,4
467490,23
467520,28
467520,2
467570,1
467570,25
467570,23
467570,29
467570,28
467570,70
467650,1
467650,23
467650,28
467650,2
467660,73
467660,74
467660,25
467660,3
467710,4
467710,23
467720,25
467720,4
467720,23
467750,25
467750,4
467750,23
467760,1
467760,4
467760,2
467780,4
467780,23
467790,1
467790,23
467810,1
467810,4
467810,23
467820,1
467820,23
467850,1
467850,23
467090,4
467090,23
467170,4
467170,23
467170,2
467210,4
467210,23
467220,1
467220,25
467220,4
467220,23
467270,1
467270,23
467270,3
467270,2
467290,25
467290,4
467310,25
467310,23
467310,3
467320,1
467320,4
467320,23
467320,3
467330,1
467330,23
467330,3
467350,1
467350,25
467350,2
467360,25
467360,37
467360,23
467370,4
467370,23
467370,2
467380,1
467380,25
467380,37
467380,23
467390,4
467390,23
467430,4
467440,1
467440,25
467440,23
467440,3
466630,25
466630,23
466660,25
466660,37
466660,23
466660,29
466660,3
466730,4
466730,23
466730,2
466740,1
466740,25
466740,23
466770,1
466770,23
466770,70
466800,25
466800,4
466800,28
466810,25
466810,4
466810,23
466820,1
466820,23
466840,1
466840,4
466840,23
466860,23
466860,3
466860,28
466860,2
466870,4
466870,23
466900,1
466910,4
466910,37
466920,25
466920,3
466920,2
466940,1
466940,37
466940,23
466940,28
466980,1
466980,4
466980,23
466980,9
467000,1
467000,23
467010,25
467010,28
467010,2
467010,70
466270,23
466280,1
466280,25
466280,23
466300,25
466300,3
466350,1
466350,25
466350,23
466420,1
466420,25
466420,4
466420,23
466420,3
466430,25
466430,23
466430,3
466490,25
466490,4
466500,23
466520,1
466520,25
466520,4
466520,23
466520,28
466580,23
466580,3
465750,2
465840,1
465860,25
465860,4
465870,1
465890,25
465890,4
465900,25
465900,4
465920,25
465920,4
465930,25
465930,23
465960,4
465970,4
465970,2
465990,25
465990,4
466000,25
466000,4
466010,4
466020,25
466020,4
466030,25
466030,4
466040,4
466040,2
466050,25
466050,4
466060,25
466060,4
466070,4
466070,2
466080,25
466080,4
466100,25
466100,4
466110,1
466110,4
466110,23
466130,1
466130,25
466130,23
466160,23
466160,3
466210,1
466210,4
466210,23
466210,9
466210,28
466210,18
466220,1
466220,25
466220,23
466220,29
466220,3
466220,70
465360,1
465360,2
465440,1
465440,37
465440,23
465450,1
465450,25
465450,23
465450,28
465450,70
465490,25
465490,23
465490,3
465490,2
465490,70
465510,4
465510,23
465510,3
465520,25
465520,4
465520,23
465540,1
465540,3
465650,23
465650,28
465650,18
465650,2
465660,23
465660,28
465660,18
465660,2
465670,23
465720,25
465720,4
464850,28
464850,18
464880,23
464880,2
464900,25
464900,4
464900,23
464940,25
464950,23
464950,2
464950,70
464960,25
464960,4
464960,23
465000,1
465000,23
465000,3
465010,4
465010,23
465010,28
465020,23
465020,3
465050,1
465050,23
465050,70
465060,1
465070,1
465090,28
465090,18
465100,25
465100,4
465100,23
465130,1
465130,23
465170,25
465170,4
465180,25
465180,4
465180,23
465190,1
465190,25
465190,23
465200,1
465200,25
465200,23
465200,3
465240,1
465240,23
465280,25
465310,23
464440,25
464440,4
464440,23
464450,1
464470,1
464470,25
464470,23
464470,3
464470,70
464490,25
464490,4
464500,25
464500,4
464530,4
464530,23
464540,25
464610,1
464610,23
464610,9
464620,23
464620,3
464630,4
464650,1
464650,25
464650,4
464650,23
464650,9
464670,1
464670,25
464670,23
464670,3
464690,23
464690,28
464690,70
464700,1
464700,25
464700,4
464700,37
464700,23
464740,4
464740,23
464780,25
464780,37
464800,25
464800,4
464800,37
463980,23
463980,3
463980,2
464000,1
464000,4
464000,18
464020,4
464020,28
464020,2
464050,3
464060,1
464060,23
464070,1
464070,4
464070,23
464080,25
464100,23
464100,2
464110,25
464110,23
464120,57
464170,57
464230,4
464230,23
464240,25
464240,23
464240,3
464260,1
464340,25
464350,23
464350,29
464350,28
464350,2
464360,1
464360,25
464360,23
464360,28
464380,25
464380,23
464380,3
464400,4
463670,1
463670,25
463670,4
463670,3
463700,1
463700,23
463710,4
463710,23
463800,23
463800,3
463800,28
463800,2
463800,70
463830,1
463830,25
463830,23
463850,4
463860,1
463860,25
463860,23
463860,3
463860,28
463870,1
463870,23
463870,70
463880,25
463880,4
463880,23
463880,3
463920,1
463920,23
463920,70
463930,4
463930,23
463930,28
463930,2
463110,25
463110,4
463110,23
463150,1
463150,23
463160,23
463160,3
463160,2
463170,25
463170,3
463170,28
463170,2
463180,1
463180,4
463180,23
463210,1
463210,4
463210,23
463210,28
463220,1
463220,25
463220,23
463250,37
463250,2
463250,70
463270,1
463270,25
463270,23
463290,4
463290,23
463320,25
463320,23
463320,3
463350,1
463350,25
463350,23
463350,3
463390,4
463390,37
463390,28
463400,1
463400,25
463400,23
463400,3
463400,70
463430,1
463430,23
463440,1
463440,23
463440,2
463450,4
463450,23
463460,4
463460,23
463470,1
463470,25
463470,23
463470,2
463480,1
463480,23
463510,25
463510,23
463510,28
462630,1
462630,23
462640,18
462670,1
462670,4
462670,23
462680,4
462680,23
462680,28
462680,2
462700,28
462700,18
462730,4
462730,23
462730,28
462730,2
462770,1
462770,23
462770,3
462830,23
462830,28
462830,2
462860,1
462860,23
462860,3
462910,4
462910,23
462930,4
462930,37
462930,23
462930,28
462930,2
462930,70
462940,23
462940,28
462940,2
462950,1
462950,25
462950,23
462950,3
462960,25
462960,4
462960,23
462990,25
462990,4
462990,3
462990,2
463000,1
463000,29
463010,4
463020,37
463020,23
463020,28
463030,25
463030,4
463060,25
463060,4
463060,37
463070,1
463070,23
463100,25
463100,23
462220,4
462240,23
462240,2
462250,1
462250,23
462400,4
462400,23
462400,70
462480,1
462480,25
462480,4
462480,23
462480,29
462480,9
462480,28
462480,18
462480,70
462520,1
462530,25
462570,4
462570,28
462570,2
462580,4
462580,28
462580,2
462590,1
462590,18
462620,25
462620,23
461880,4
461880,23
461890,25
461890,23
461940,1
461940,3
461950,25
461950,23
461950,28
461990,73
461990,1
461990,23
461990,70
462000,1
462000,4
462000,18
462070,2
462100,1
462100,23
462100,70
462110,4
462110,23
462110,28
462110,18
462110,2
462130,23
461390,25
461390,23
461400,1
461400,25
461400,23
461410,1
461410,23
461430,1
461430,25
461430,4
461430,23
461430,29
461430,9
461430,3
461430,28
461430,2
461430,70
461480,1
461480,25
461480,4
461480,23
461490,25
461490,4
461490,23
461490,2
461490,70
461510,3
461510,2
461520,1
461520,25
461520,23
461560,25
461560,37
461560,23
461580,1
461580,4
461580,23
461590,73
461590,25
461600,1
461600,4
461600,23
461640,1
461640,25
461640,23
461640,3
461650,25
461650,23
461650,3
461680,37
461680,23
461680,9
461680,28
461700,25
461700,4
461700,23
461700,3
461700,28
461710,25
461710,23
461710,3
461750,4
461750,37
461750,23
461750,2
461760,1
461760,4
461760,23
461780,23
461780,3
461780,28
461810,25
461810,4
461810,23
461820,4
461820,37
461820,3
461830,25
461830,23
461840,4
461840,23
461850,4
461850,23
461850,2
461860,1
461860,23
461860,2
461010,1
461010,4
461010,23
461010,9
461030,25
461030,4
461030,23
461170,25
461170,23
461180,25
461180,4
461180,37
461180,23
461180,29
461180,28
461210,9
461210,3
461210,28
461210,70
461220,25
461220,23
461230,1
461230,23
461280,1
461280,23
461320,18
461320,70
461340,25
461340,4
461340,23
461340,3
461340,2
461350,25
461350,4
461350,23
461350,3
461350,28
461350,2
461360,1
461360,25
461360,23
461360,3
461360,2
461370,25
461370,4
461370,23
461370,3
461370,28
461370,2
461380,25
461380,4
461380,23
461380,3
460560,23
460580,28
460630,1
460630,23
460640,25
460640,23
460650,1
460650,23
460700,25
460730,1
460730,25
460730,23
460730,70
460750,1
460750,4
460750,23
460780,25
460780,23
460780,3
460780,2
460790,1
460790,25
460810,1
460850,4
460850,23
460910,1
460910,23
460920,1
460920,18
460930,1
460930,25
460940,25
460940,23
460960,25
460960,23
460960,3
460970,1
460970,23
460970,2
460990,4
460060,25
460060,4
460060,37
460060,23
460120,3
460120,2
460140,25
460140,23
460150,4
460150,23
460150,28
460160,25
460160,4
460190,1
460190,4
460190,23
460210,1
460210,25
460210,4
460210,23
460210,70
460220,1
460220,23
460230,28
460230,18
460230,2
460250,4
460250,23
460340,25
460340,23
460340,2
460430,25
460430,23
460430,3
460470,51
460470,53
460470,54
460510,37
460510,23
460510,28
460540,1
460540,25
460540,4
460540,37
460540,23
460540,3
460540,70
459610,23
459610,28
459610,2
459630,1
459630,4
459630,23
459630,28
459630,2
459640,25
459640,4
459640,23
459640,3
459640,28
459640,2
459680,2
459730,1
459730,4
459730,23
459760,1
459760,25
459760,23
459760,3
459760,70
459780,1
459780,23
459830,1
459830,4
459830,23
459870,51
459870,70
459880,23
459880,28
459880,2
459880,70
459940,25
459940,4
459940,23
459130,4
459130,23
459130,28
459150,4
459150,23
459150,28
459160,37
459160,29
459160,3
459170,25
459170,4
459170,23
459220,2
459260,4
459260,23
459260,18
459310,25
459310,23
459310,3
459350,1
459350,23
459370,1
459370,25
459370,4
459370,23
459410,23
459410,2
459470,2
459520,4
459520,23
459520,28
459540,23
459540,28
459540,18
459550,4
459550,23
459550,28
459580,23
458660,1
458660,25
458660,23
458660,3
458660,70
458680,1
458680,23
458700,4
458700,23
458730,3
458750,53
458750,55
458760,37
458770,9
458820,23
458820,28
458820,2
458830,23
458830,28
458830,18
458830,2
458830,70
458920,4
458920,28
458960,37
458960,29
458960,28
458960,18
458990,25
458990,23
459010,1
459010,23
459020,25
459020,23
459020,3
459020,28
459040,23
459040,2
459080,23
459080,3
459090,23
459090,3
458200,51
458200,52
458200,53
458200,54
458200,70
458230,1
458230,23
458290,1
458290,23
458330,25
458330,4
458330,23
458330,3
458330,28
458330,2
458360,54
458370,23
458370,18
458380,25
458420,25
458420,4
458420,23
458420,3
458420,2
458450,1
458450,23
458470,25
458470,4
458480,25
458480,4
458490,25
458490,23
458490,28
458500,4
458510,4
458520,1
458520,25
458520,23
458540,4
458540,23
458560,1
458560,37
458580,1
458580,25
458580,23
458590,25
458600,1
458600,25
458600,4
458600,23
458630,23
458630,28
458630,2
457710,1
457710,9
457730,1
457730,23
457730,2
457760,1
457770,1
457810,1
457810,25
457810,23
457810,9
457810,28
457810,18
457820,25
457820,23
457820,3
457860,25
457860,28
457870,1
457870,4
457870,23
457890,1
457890,25
457890,23
457960,1
457960,23
457960,28
457960,18
457980,25
457980,23
458000,25
458000,23
458000,2
458030,2
458030,70
458040,23
458040,2
458060,4
458110,1
458110,4
458110,23
458170,1
458170,4
458170,23
458170,18
458180,1
458180,25
458180,4
458180,23
457210,1
457210,23
457210,9
457230,2
457320,1
457320,23
457320,18
457340,1
457340,25
457340,23
457370,4
457370,23
457380,25
457380,4
457380,23
457380,28
457420,1
457420,37
457420,23
457420,28
457450,23
457450,2
457480,4
457480,23
457480,28
457480,2
457490,4
457490,23
457490,3
457490,28
457520,1
457520,4
457520,23
457530,4
457530,23
457530,28
457570,1
457570,25
457570,4
457570,23
457650,4
457660,4
457660,23
457680,25
457680,23
457690,4
457690,23
457690,28
456920,25
457010,1
457010,23
457010,29
457130,1
457130,25
457130,23
456390,1
456420,1
456420,28
456420,70
456430,4
456430,23
456440,25
456440,4
456440,23
456440,3
456450,57
456540,1
456540,28
456660,4
456670,1
456670,23
456670,3
456690,25
456690,4
456690,2
456740,25
456740,23
456750,25
456750,23
456760,1
456760,3
456780,9
456780,28
456780,18
456810,1
456810,4
456810,23
456830,1
456830,23
456830,3
455940,4
455940,23
455940,2
455960,4
455960,23
455960,2
455970,4
455980,23
455980,28
455980,2
455990,1
455990,23
455990,9
455990,70
456090,1
456090,23
456090,3
456090,70
456130,1
456130,23
456150,57
456150,70
456160,1
456160,23
456160,18
456160,2
456170,1
456170,25
456170,23
456180,1
456180,25
456180,23
456210,25
456210,23
456210,3
456210,2
455590,1
455590,25
455590,23
455590,70
455640,1
455640,25
455640,4
455640,23
455700,1
455700,28
455700,18
455700,2
455710,73
455710,74
455710,1
455710,25
455710,23
455710,3
455720,1
455720,25
455720,23
455770,1
455770,4
455770,23
455770,18
455820,1
455820,25
455820,23
455820,3
455830,1
455830,23
455910,1
455910,28
455120,1
455120,25
455120,23
455190,4
455190,23
455190,2
455200,23
455200,2
455230,23
455230,2
455290,1
455290,4
455290,23
455310,1
455310,25
455310,23
455310,28
455340,2
455400,1
455440,1
455440,25
455440,23
455440,3
455480,4
455480,23
455490,25
455490,23
455490,28
454670,1
454670,4
454670,23
454680,73
454680,1
454680,23
454680,70
454690,25
454690,4
454690,23
454700,1
454700,25
454700,23
454700,3
454720,4
454720,23
454730,1
454730,23
454730,2
454750,1
454750,23
454770,1
454770,25
454770,23
